course_id,user_id,registered,viewed,explored,certified,ip,cc_by_ip,countryLabel,continent,city,region,subdivision,postalCode,un_major_region,un_economic_group,un_developing_nation,un_special_region,latitude,longitude,LoE,YoB,gender,grade,passing_grade,start_time,first_event,last_event,nevents,ndays_act,nplay_video,nchapters,nforum_posts,nforum_votes,nforum_endorsed,nforum_threads,nforum_comments,nforum_pinned,roles,nprogcheck,nproblem_check,nforum_events,mode,is_active,cert_created_date,cert_modified_date,cert_status,completed
HarvardX/PH525.1x/1T2018,1944331,False,,False,False,84.81.95.6,NL,Netherlands,Europe,Ijsselstein,UT,Provincie Utrecht,3401,Western Europe,Developed regions,,,52.02,5.0431,hs,1994,m,,0.7,2018-05-24 21:11:14,2018-05-24 21:11:14.430034,2018-05-24 21:11:14.430034,1,1,0,,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,1956161,True,False,False,False,49.191.35.142,AU,Australia,Oceania,Macleod,VIC,Victoria,3085,Australia and New Zealand,Developed regions,,,-37.7225,145.0792,m,1982,f,,0.7,2018-02-22 13:38:45,2018-02-22 13:38:45.219384,2018-03-20 00:35:19.797704,28,3,0,2,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,1957563,False,,False,False,102.181.198.72,,,,,,,,,,,,,,hs,1993,m,,0.7,2018-01-31 09:17:43,2018-01-31 09:17:43.257513,2018-01-31 09:17:43.257513,1,1,0,,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,1965681,False,,False,False,180.234.17.146,BD,Bangladesh,Asia,Dhaka,13,Dhaka,,Southern Asia,Developing_Nations,Least developed countries,,23.7231,90.4086,p,,,,0.7,2018-01-31 01:41:42,2018-01-31 01:41:41.973317,2018-01-31 01:41:51.405615,3,1,0,,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,1971821,True,False,False,False,181.175.232.92,EC,Ecuador,Americas,Quito,P,Provincia de Pichincha,,South America,Developing_Nations,,Latin America and the Caribbean,-0.2167,-78.5,m,1963,m,,0.7,2018-01-22 01:07:11,2018-01-22 01:07:11.491750,2018-03-26 02:40:56.861314,471,10,18,2,,,,,,,Student,0,72,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,1989600,False,,False,False,190.148.16.118,GT,Guatemala,Americas,Guatemala City,GU,Departamento de Guatemala,,Central America,Developing_Nations,,Latin America and the Caribbean,14.6211,-90.5269,hs,1985,m,,0.7,2018-02-02 22:02:43,2018-02-02 22:02:46.268319,2018-02-02 22:02:46.268319,1,1,0,,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,2013427,False,,False,False,52.95.43.91,US,United States,Americas,Wilmington,DE,Delaware,19893,Northern America,Developed regions,,,39.5645,-75.597,b,1989,m,,0.7,2018-03-07 12:58:45,2018-03-07 12:58:45.422075,2018-03-07 12:59:09.522525,12,2,0,,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,2027091,False,,False,False,59.95.8.71,IN,India,Asia,Pune,MH,Maharashtra,,Southern Asia,Developing_Nations,,,18.5333,73.8667,m,1984,f,,0.7,2018-04-09 07:07:50,2018-04-09 07:07:50.356054,2018-04-09 07:07:50.356054,2,2,0,,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,2035446,True,False,False,False,76.103.100.88,US,United States,Americas,Santa Clara,CA,California,95051,Northern America,Developed regions,,,37.3501,-121.9854,,1996,m,,0.7,2018-02-08 00:45:57,2018-02-08 00:45:57.357820,2018-03-28 01:16:42.040440,180,11,28,2,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,2035471,False,,False,False,76.180.142.32,US,United States,Americas,North Tonawanda,NY,New York,14120,Northern America,Developed regions,,,43.0708,-78.8201,b,1982,f,,0.7,2018-01-24 20:09:40,,,,,,,,,,,,,Student,,,,audit,1,,,,
HarvardX/PH525.1x/1T2018,2048665,False,,False,False,,,,,,,,,,,,,,,hs,1995,f,,0.7,2018-02-10 02:00:33,2018-02-10 02:00:34.548761,2018-02-18 08:44:37.458885,46,2,0,,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,2052653,False,,False,False,202.28.177.50,TH,Thailand,Asia,Bangkok,10,Bangkok,,South-Eastern Asia,Developing_Nations,,,13.754,100.5014,hs,1995,f,,0.7,2018-01-10 05:27:54,2018-01-10 05:27:53.941875,2018-01-10 05:27:53.941875,1,1,0,,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,2095751,False,,False,False,92.244.223.247,SE,Sweden,Europe,Värnamo,F,Jönköping,,Northern Europe,Developed regions,,,57.1833,14.0333,p,1976,m,,0.7,2018-01-01 19:25:25,2018-01-01 19:25:24.652212,2018-02-21 20:14:05.158894,7,3,0,,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,2097632,False,,False,False,174.197.4.134,US,United States,North America,,,,,Northern America,Developed regions,,,38.0,-97.0,b,1989,f,,0.7,2018-01-23 02:49:29,2018-01-23 02:49:29.619388,2018-01-23 02:49:29.619388,1,1,0,,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,2101002,False,,False,False,95.34.207.240,NO,Norway,Europe,Oslo,03,Oslo County,,Northern Europe,Developed regions,,,59.9167,10.75,b,1964,m,,0.7,2018-01-17 20:06:47,2018-01-17 20:06:47.005425,2018-02-07 20:37:13.502852,5,2,0,,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,2102097,False,,False,False,212.175.32.138,TR,Turkey,Asia,Istanbul,34,Istanbul,34450,Western Asia,Developing_Nations,,,41.0186,28.9647,b,1993,f,,0.7,2018-04-25 14:36:45,2018-04-25 14:36:45.356584,2018-04-25 14:36:53.058118,3,1,0,,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,2105302,False,,False,False,85.76.148.207,FI,Finland,Europe,,,,,Northern Europe,Developed regions,,,60.1708,24.9375,hs,1991,m,,0.7,2018-02-06 20:13:17,2018-02-06 20:13:16.590035,2018-02-06 20:13:26.306505,3,1,0,,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,2112121,False,,False,False,98.218.156.105,US,United States,Americas,Manassas,VA,Virginia,20110,Northern America,Developed regions,,,38.7462,-77.4903,m,1979,m,,0.7,2018-01-17 04:53:59,2018-01-17 04:53:59.354736,2018-01-17 04:53:59.354736,1,1,0,,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,2133920,True,True,False,False,186.29.182.174,CO,Colombia,South America,,,,,South America,Developing_Nations,,Latin America and the Caribbean,4.5981,-74.0758,hs,1996,m,,0.7,2018-02-16 20:22:53,2018-02-16 20:22:53.324452,2018-03-12 19:33:36.844113,2250,18,461,4,,,,,,,Student,0,302,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,2160148,False,,False,False,66.212.64.168,US,United States,Americas,Seattle,WA,Washington,98107,Northern America,Developed regions,,,47.6636,-122.3804,m,1983,f,,0.7,2018-04-22 22:40:49,2018-04-22 22:40:48.648523,2018-04-22 22:40:56.676767,3,1,0,,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,2174502,True,False,False,False,88.11.214.245,ES,Spain,Europe,,,,,Southern Europe,Developed regions,,,40.4,0.0,b,1975,m,,0.7,2018-02-19 19:04:17,2018-02-19 19:04:17.527396,2018-04-09 21:52:19.071168,11,3,0,1,,,,,,,Student,0,0,0,audit,0,,,,
HarvardX/PH525.1x/1T2018,2184858,True,True,False,False,203.110.243.23,IN,India,Asia,Kharagpur,WB,West Bengal,721302,Southern Asia,Developing_Nations,,,22.3333,87.3333,m,1987,f,,0.7,2018-02-07 06:20:58,2018-02-07 06:20:58.571965,2018-06-08 09:26:07.855000,151,11,0,3,,,,,,,Student,0,2,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,2273559,True,False,False,False,157.27.144.82,IT,Italy,Europe,Verona,VR,Provincia di Verona,,Southern Europe,Developed regions,,,45.45,11.0,hs,1993,f,,0.7,2018-02-15 11:36:04,2018-02-15 11:36:03.719180,2018-03-06 13:37:32.264805,43,3,0,2,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,2274721,False,,False,False,122.167.162.161,IN,India,Asia,Bangalore,KA,Karnataka,,Southern Asia,Developing_Nations,,,12.9833,77.5833,hs,1994,m,,0.7,2018-03-09 06:35:11,2018-03-09 06:35:10.984937,2018-03-28 06:51:29.477449,12,6,0,,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,2283248,False,,False,False,197.87.101.62,ZA,South Africa,Africa,Pretoria,GP,Gauteng,0182,Southern Africa,Developing_Nations,,Sub-Saharan-Africa,-25.7069,28.2294,m,1981,f,,0.7,2018-04-29 19:15:25,2018-04-29 19:15:25.158958,2018-05-29 08:31:53.484761,229,53,0,,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,2287793,True,False,False,False,78.96.159.94,RO,Romania,Europe,Cluj-napoca,CJ,Judetul Cluj,,Eastern Europe,Developed regions,,,46.7667,23.6,p,1982,m,,0.7,2018-03-06 15:43:24,2018-03-06 00:00:00,2018-03-14 16:55:51.423429,172,8,4,2,,,,,,,Student,0,10,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,2288594,True,False,False,False,45.210.11.41,,,,,,,,,,,,,,b,1994,m,,0.7,2018-02-18 17:17:18,2018-02-18 17:17:17.808060,2018-02-19 13:53:10.908439,33,2,3,2,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,2324273,True,True,False,False,109.88.110.152,BE,Belgium,Europe,Namur,WNA,Namur Province,,Western Europe,Developed regions,,,50.4667,4.8667,b,1970,m,,0.7,2018-03-10 16:46:06,2018-03-10 16:46:05.938924,2018-04-05 08:55:20.810634,112,6,0,3,,,,,,,Student,0,0,0,audit,0,,,,
HarvardX/PH525.1x/1T2018,2329923,True,False,False,False,98.226.58.6,US,United States,Americas,Naperville,IL,Illinois,60540,Northern America,Developed regions,,,41.7859,-88.1473,b,1987,f,,0.7,2018-01-30 03:37:00,2018-01-30 03:37:00.450830,2018-06-04 11:36:18.746060,81,14,0,2,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,2335447,False,,False,False,189.97.85.116,BR,Brazil,Americas,São Paulo,SP,Sao Paulo,,South America,Developing_Nations,,Latin America and the Caribbean,-24.5157,-48.4219,m,1980,f,,0.7,2018-02-08 15:58:26,2018-02-08 15:58:25.808976,2018-02-08 15:58:39.274091,3,1,0,,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,2342002,True,True,False,False,37.228.252.144,IE,Ireland,Europe,,,,,Northern Europe,Developed regions,,,53.3478,-6.2597,,,f,,0.7,2018-04-06 10:58:31,2018-04-06 00:00:00,2018-04-16 11:34:31.669046,490,6,54,5,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,2354443,True,True,False,False,150.128.147.143,ES,Spain,Europe,Castellón,CS,Castellon,,Southern Europe,Developed regions,,,39.9875,-0.0392,p,1966,m,,0.7,2018-02-01 06:54:24,2018-02-01 06:54:24.050042,2018-04-25 21:58:39.026514,184,3,54,3,,,,,,,Student,0,18,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,2370358,False,,False,False,24.56.253.230,US,United States,Americas,Seattle,WA,Washington,98122,Northern America,Developed regions,,,47.6102,-122.3043,a,1985,m,,0.7,2018-01-15 05:11:01,,,,,,,,,,,,,Student,,,,audit,1,,,,
HarvardX/PH525.1x/1T2018,2383842,False,,False,False,86.171.197.215,GB,United Kingdom,Europe,Sheffield,SHF,Sheffield,,Northern Europe,Developed regions,,,53.3667,-1.5,m,1971,m,,0.7,2018-01-30 21:02:23,2018-01-30 21:02:22.821907,2018-02-21 10:33:23.077183,10,4,0,,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,2385770,True,False,False,False,61.218.203.163,TW,Taiwan,Asia,Pingtung,PIF,Pingtung,,Eastern Asia,Developing_Nations,,,22.6725,120.4883,p,1965,m,,0.7,2018-02-21 06:25:35,2018-02-21 06:25:34.665165,2018-04-27 00:41:20.612257,206,10,24,2,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,2398174,True,True,False,False,78.190.229.59,TR,Turkey,Asia,Istanbul,34,Istanbul,34500,Western Asia,Developing_Nations,,,41.0186,28.9647,hs,,,,0.7,2018-02-23 15:28:16,2018-02-23 15:28:15.877180,2018-04-15 10:19:08.622222,513,13,76,3,,,,,,,Student,0,64,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,2427822,False,,False,False,82.102.24.169,PT,Portugal,Europe,,,,,Southern Europe,Developed regions,,,38.7139,-9.1394,m,1977,m,,0.7,2018-01-01 04:18:05,2018-01-01 04:18:04.967885,2018-01-01 04:18:04.967885,1,1,0,,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,2475700,False,,False,False,50.198.30.38,US,United States,Americas,Addison,IL,Illinois,60101,Northern America,Developed regions,,,41.931,-88.009,b,1978,f,,0.7,2018-01-16 18:20:30,2018-01-16 18:20:29.732510,2018-01-16 18:20:29.732510,1,1,0,,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,2501483,True,False,False,False,175.156.115.34,SG,Singapore,Asia,Singapore,,,,South-Eastern Asia,Developing_Nations,,,1.2931,103.8558,m,1969,m,,0.7,2018-01-31 05:08:41,2018-01-31 05:08:41.479237,2018-01-31 07:22:20.204465,11,1,0,1,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,2502405,True,False,False,False,72.180.96.72,US,United States,North America,,,,,Northern America,Developed regions,,,38.0,-97.0,,,,,0.7,2018-02-10 21:50:22,2018-02-10 00:00:00,2018-04-02 00:02:07.925395,36,4,6,2,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,2540609,True,False,False,False,119.17.150.163,AU,Australia,Oceania,Warrnambool,VIC,Victoria,3280,Australia and New Zealand,Developed regions,,,-38.3818,142.488,b,1987,m,,0.7,2018-02-01 05:36:13,2018-02-01 05:36:12.883087,2018-02-26 09:26:46.020740,43,3,3,2,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,2554605,True,False,False,False,64.30.118.25,US,United States,Americas,Elk Grove,CA,California,95757,Northern America,Developed regions,,,38.4088,-121.3716,b,,,,0.7,2018-04-01 08:31:12,2018-04-01 00:00:00,2018-04-01 08:50:10.597082,40,2,2,1,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,2574607,False,,False,False,131.152.204.98,CH,Switzerland,Europe,Basel,BS,Basel-City,,Western Europe,Developed regions,,,47.5584,7.5733,m,1985,m,,0.7,2018-03-01 10:56:44,2018-03-01 10:56:44.101675,2018-03-12 18:09:51.368895,20,4,0,,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,2585805,True,False,False,False,134.140.99.74,US,United States,Americas,Boston,MA,Massachusetts,02115,Northern America,Developed regions,,,42.3424,-71.0878,hs,1995,m,,0.7,2018-05-10 06:43:30,2018-05-10 06:43:30.359402,2018-06-03 02:47:47.466834,17,5,0,1,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,2597298,True,False,False,False,83.44.113.145,ES,Spain,Europe,Palma De Mallorca,PM,Balearic Islands,,Southern Europe,Developed regions,,,39.5743,2.6552,m,1988,f,,0.7,2018-04-04 15:45:35,2018-04-04 15:45:35.114653,2018-05-01 08:43:44.408651,410,11,34,2,,,,,,,Student,0,48,0,verified,1,,,,2018-04-05 08:32:36.615164
HarvardX/PH525.1x/1T2018,2603997,True,True,False,False,103.105.49.123,,,,,,,,,,,,,,m,1985,m,,0.7,2018-04-11 16:03:13,2018-04-11 00:00:00,2018-05-01 12:09:11.130633,336,11,52,3,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,2608265,True,False,False,False,217.244.186.35,DE,Germany,Europe,,,,,Western Europe,Developed regions,,,51.0,9.0,b,1990,m,,0.7,2018-03-12 08:28:51,2018-03-12 08:28:51.261239,2018-03-28 06:52:31.388758,28,6,0,1,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,2631380,True,False,False,False,122.177.37.12,IN,India,Asia,Delhi,DL,National Capital Territory of Delhi,,Southern Asia,Developing_Nations,,,28.6667,77.2167,hs,1994,m,,0.7,2018-02-11 20:46:22,2018-02-11 00:00:00,2018-05-28 00:41:30.501765,55,11,4,2,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,2632432,False,,False,False,203.127.229.226,SG,Singapore,Asia,Singapore,,,,South-Eastern Asia,Developing_Nations,,,1.2931,103.8558,b,1984,f,,0.7,2018-02-02 08:02:30,2018-02-02 08:02:29.885898,2018-02-02 08:02:41.230257,3,1,0,,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,2645817,False,,False,False,138.246.2.49,DE,Germany,Europe,Munich,BY,Bavaria,80469,Western Europe,Developed regions,,,48.15,11.5833,m,1988,f,,0.7,2018-04-06 09:47:17,2018-04-06 09:47:17.357134,2018-04-06 09:50:57.737688,6,2,0,,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,2649818,False,,False,False,148.244.50.11,MX,Mexico,Americas,Mexico,DIF,Mexico City,,Central America,Developing_Nations,,Latin America and the Caribbean,19.4342,-99.1386,a,1971,m,,0.7,2018-01-03 23:46:56,2018-01-03 23:46:56.518360,2018-01-03 23:46:56.518360,1,1,0,,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,2679106,False,,False,False,115.110.123.190,IN,India,Asia,,,,,Southern Asia,Developing_Nations,,,20.0,77.0,m,1981,m,,0.7,2018-05-21 09:10:07,2018-05-21 09:10:07.005757,2018-05-23 03:02:37.381340,5,2,0,,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,2713654,False,,False,False,93.43.225.67,IT,Italy,Europe,Taranto,TA,Provincia di Taranto,,Southern Europe,Developed regions,,,40.4761,17.2297,m,1979,m,,0.7,2018-02-01 11:33:09,2018-02-01 11:33:09.023445,2018-02-01 11:33:16.824955,3,1,0,,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,2719106,True,False,False,False,128.86.177.160,GB,United Kingdom,Europe,London,ENG,England,,Northern Europe,Developed regions,,,51.5142,-0.0931,hs,1990,f,,0.7,2018-04-17 13:47:29,2018-04-17 00:00:00,2018-04-17 14:40:01.178555,166,2,28,2,,,,,,,Student,0,24,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,2727324,False,,False,False,24.13.84.120,US,United States,Americas,Evanston,IL,Illinois,60202,Northern America,Developed regions,,,42.0302,-87.6878,b,,f,,0.7,2018-03-14 21:51:37,2018-03-14 21:51:37.262789,2018-03-14 21:51:49.043229,6,2,0,,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,2779122,True,False,False,False,108.31.120.218,US,United States,Americas,Washington,DC,District of Columbia,20009,Northern America,Developed regions,,,38.9213,-77.0386,p,1981,f,,0.7,2018-01-18 05:41:59,2018-01-18 05:41:59.143670,2018-02-02 19:49:25.334755,14,2,1,1,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,2791321,False,,False,False,80.245.161.222,GR,Greece,Europe,Athens,I,Attica,,Southern Europe,Developed regions,,,37.9833,23.7333,b,1989,m,,0.7,2018-01-31 16:56:34,2018-01-31 16:56:34.168062,2018-01-31 16:56:39.970859,3,1,0,,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,2814871,True,False,False,False,81.82.230.131,BE,Belgium,Europe,Boechout,VAN,Antwerp Province,2530,Western Europe,Developed regions,,,51.1667,4.5,p,1977,m,,0.7,2018-01-16 16:26:22,2018-01-16 16:26:21.893088,2018-02-06 19:42:10.663129,20,3,0,2,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,2839040,True,True,False,False,89.79.178.107,PL,Poland,Europe,Kraków,MA,Lesser Poland Voivodeship,,Eastern Europe,Developed regions,,,50.0833,19.9167,p,1975,m,,0.7,2018-02-02 19:12:29,2018-02-02 19:12:28.638767,2018-06-03 16:01:57.772400,1196,25,165,3,,,,,,,Student,0,200,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,2852288,False,,False,False,72.139.193.67,CA,Canada,North America,,,,,Northern America,Developed regions,,,43.6425,-79.3872,hs,1993,m,,0.7,2018-02-17 20:48:48,2018-02-17 20:48:47.667319,2018-02-17 22:05:10.712898,5,1,0,,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,2855537,True,False,False,False,186.33.184.89,EC,Ecuador,Americas,Quito,P,Provincia de Pichincha,,South America,Developing_Nations,,Latin America and the Caribbean,-0.2167,-78.5,b,1990,m,,0.7,2018-02-13 04:36:00,2018-02-13 04:35:59.684098,2018-05-30 03:19:21.016099,69,18,1,1,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,2873628,False,,False,False,96.232.164.81,US,United States,Americas,East Islip,NY,New York,11730,Northern America,Developed regions,,,40.7214,-73.1701,b,1994,f,,0.7,2018-04-03 02:57:04,2018-04-03 02:57:04.126950,2018-04-03 03:11:01.920187,4,2,0,,,,,,,,Student,0,0,0,audit,0,,,,
HarvardX/PH525.1x/1T2018,2882743,True,True,False,False,73.192.98.27,US,United States,North America,,,,,Northern America,Developed regions,,,38.0,-97.0,p,1983,m,,0.7,2018-01-19 03:03:12,2018-01-19 03:03:11.972683,2018-03-09 22:44:47.826536,449,8,52,3,,,,,,,Student,0,56,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,2883786,True,False,False,False,79.253.36.158,DE,Germany,Europe,Frankfurt Am Main,HE,Hesse,60325,Western Europe,Developed regions,,,50.1167,8.6833,m,1980,m,,0.7,2018-01-29 07:06:23,2018-01-29 07:06:23.207132,2018-02-13 14:56:40.481766,111,9,0,1,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,2962160,True,True,False,False,73.0.155.253,US,United States,Americas,West Palm Beach,FL,Florida,33401,Northern America,Developed regions,,,26.7153,-80.0534,m,1955,m,,0.7,2018-02-21 04:42:00,2018-02-21 04:41:59.600619,2018-04-02 22:02:24.356415,1340,41,234,4,,,,,,,Student,0,228,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,2963198,False,,False,False,195.49.182.146,GB,United Kingdom,Europe,,,,,Northern Europe,Developed regions,,,51.5,-0.13,m,1976,m,,0.7,2018-02-22 13:56:59,2018-02-22 13:56:58.804036,2018-02-22 13:56:58.804036,1,1,0,,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,2968047,True,True,False,False,81.33.118.100,ES,Spain,Europe,Sabadell,B,Barcelona,,Southern Europe,Developed regions,,,41.5433,2.1094,m,1971,m,,0.7,2018-03-10 06:54:22,2018-03-10 00:00:00,2018-03-11 21:53:37.388900,110,4,4,3,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,2974907,True,False,False,False,186.50.187.160,UY,Uruguay,Americas,Montevideo,MO,Departamento de Montevideo,,South America,Developing_Nations,,Latin America and the Caribbean,-34.8581,-56.1708,hs,1992,f,,0.7,2018-04-09 18:03:23,2018-04-09 00:00:00,2018-04-09 22:01:41.244442,48,2,2,1,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,2979285,True,True,False,False,83.76.65.72,CH,Switzerland,Europe,Horw,LU,Lucerne,6048,Western Europe,Developed regions,,,47.0135,8.313,,,,,0.7,2018-02-26 17:35:23,2018-02-26 00:00:00,2018-03-12 16:51:42.440521,278,6,49,5,,,,,,,Student,0,10,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,3000374,False,,False,False,79.108.81.33,ES,Spain,Europe,Madrid,M,Madrid,28032,Southern Europe,Developed regions,,,40.4,-3.6833,p,1963,m,,0.7,2018-01-31 06:42:24,2018-01-31 06:42:24.447382,2018-01-31 06:43:24.433145,5,1,0,,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,3101538,False,,False,False,74.3.135.94,CA,Canada,Americas,Calgary,AB,Alberta,,Northern America,Developed regions,,,51.0833,-114.0833,b,1974,f,,0.7,2018-03-15 18:23:54,2018-03-15 18:23:54.462286,2018-03-15 18:23:54.462286,2,2,0,,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,3105663,True,False,False,False,62.250.111.231,NL,Netherlands,Europe,,,,,Western Europe,Developed regions,,,52.3667,4.9,a,1993,m,,0.7,2018-03-22 20:07:22,2018-03-22 20:07:22.415696,2018-04-22 19:56:06.698381,28,3,1,1,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,3108712,False,,False,False,73.248.8.139,US,United States,North America,,,,,Northern America,Developed regions,,,38.0,-97.0,,,,,0.7,2018-02-02 11:50:56,2018-02-02 11:50:59.478085,2018-02-02 11:50:59.478085,1,1,0,,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,3109156,False,,False,False,67.207.118.154,US,United States,Americas,San Francisco,CA,California,94101,Northern America,Developed regions,,,37.7749,-122.4194,b,1977,f,,0.7,2018-04-09 17:28:39,2018-04-09 17:28:38.749604,2018-05-01 19:56:53.568187,46,8,0,,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,3110997,True,True,False,False,86.177.167.13,GB,United Kingdom,Europe,London,ENG,England,E3,Northern Europe,Developed regions,,,51.5168,-0.0341,hs,1994,m,,0.7,2018-04-24 10:39:20,2018-04-24 00:00:00,2018-05-02 08:12:04.775732,3758,20,315,5,,,,,,,Student,0,1082,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,3111312,True,True,False,False,174.23.189.3,US,United States,Americas,West Jordan,UT,Utah,84084,Northern America,Developed regions,,,40.6097,-111.9391,p,1952,m,,0.7,2018-01-16 20:16:17,2018-01-16 20:16:16.966256,2018-03-04 18:32:46.720771,1489,11,99,5,,,,,,,Student,0,362,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,3116764,True,False,False,False,180.14.104.51,JP,Japan,Asia,,,,,Eastern Asia,Developed regions,,,35.69,139.69,b,1967,m,,0.7,2018-04-14 01:50:22,2018-04-14 00:00:00,2018-05-04 13:30:24.574000,755,11,114,2,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,3135725,True,False,False,False,177.148.42.234,BR,Brazil,South America,,,,,South America,Developing_Nations,,Latin America and the Caribbean,-23.5477,-46.6358,a,1969,m,,0.7,2018-01-17 13:21:56,2018-01-17 13:21:56.048646,2018-02-22 16:31:11.405318,302,9,82,2,,,,,,,Student,0,4,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,3138023,False,,False,False,125.20.82.164,IN,India,Asia,Guwahati,AS,State of Assam,781039,Southern Asia,Developing_Nations,,,26.1833,91.7333,p,,,,0.7,2018-02-14 05:22:34,2018-02-14 05:22:34.134079,2018-02-14 05:22:41.298047,3,1,0,,,,,,,,Student,0,0,0,audit,1,,,,
